44.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
Execute Anonymous: tdc_tsw__Message__c message = [select tdc_tsw__Sender_Number__c, id, tdc_tsw__SMS_Template__c, tdc_tsw__Message_Text_New__c 
Execute Anonymous:                                from tdc_tsw__Message__c 
Execute Anonymous:                               where id = 'a173B000000se4rQAA'];
Execute Anonymous: List<tdc_tsw__Message__c> c = new List<tdc_tsw__Message__c>();
Execute Anonymous: c.add(message);
Execute Anonymous: PhoneMatcher.MatchContactOnPhoneNunber(c);
20:28:26.1 (1891469)|USER_INFO|[EXTERNAL]|0051H000009gxp8|chanida.dev2@solvedbysoftwareco.com|Eastern Standard Time|GMT-05:00
20:28:26.1 (1950774)|EXECUTION_STARTED
20:28:26.1 (1959493)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
20:28:26.1 (2293959)|VARIABLE_SCOPE_BEGIN|[4]|c|List<tdc_tsw__Message__c>|true|false
20:28:26.1 (2326325)|VARIABLE_SCOPE_BEGIN|[1]|message|tdc_tsw__Message__c|true|false
20:28:26.1 (2544500)|HEAP_ALLOCATE|[72]|Bytes:3
20:28:26.1 (2624603)|HEAP_ALLOCATE|[77]|Bytes:152
20:28:26.1 (2647499)|HEAP_ALLOCATE|[342]|Bytes:408
20:28:26.1 (2672063)|HEAP_ALLOCATE|[355]|Bytes:408
20:28:26.1 (2695832)|HEAP_ALLOCATE|[467]|Bytes:48
20:28:26.1 (2732609)|HEAP_ALLOCATE|[139]|Bytes:6
20:28:26.1 (2781001)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
20:28:26.1 (2984812)|STATEMENT_EXECUTE|[1]
20:28:26.1 (2991197)|STATEMENT_EXECUTE|[1]
20:28:26.1 (2995827)|HEAP_ALLOCATE|[1]|Bytes:149
20:28:26.1 (3027014)|HEAP_ALLOCATE|[1]|Bytes:4
20:28:26.1 (3100765)|HEAP_ALLOCATE|[50]|Bytes:5
20:28:26.1 (3140398)|HEAP_ALLOCATE|[56]|Bytes:5
20:28:26.1 (3157271)|HEAP_ALLOCATE|[64]|Bytes:7
20:28:26.1 (3779374)|SOQL_EXECUTE_BEGIN|[1]|Aggregations:0|SELECT tdc_tsw__Sender_Number__c, id, tdc_tsw__SMS_Template__c, tdc_tsw__Message_Text_New__c FROM tdc_tsw__Message__c WHERE id = 'a173B000000se4rQAA'
20:28:26.1 (8049975)|SOQL_EXECUTE_END|[1]|Rows:1
20:28:26.1 (8089693)|HEAP_ALLOCATE|[1]|Bytes:8
20:28:26.1 (8106876)|HEAP_ALLOCATE|[1]|Bytes:183
20:28:26.1 (8161743)|HEAP_ALLOCATE|[1]|Bytes:8
20:28:26.1 (8181632)|HEAP_ALLOCATE|[1]|Bytes:45
20:28:26.1 (8239598)|HEAP_ALLOCATE|[1]|Bytes:24
20:28:26.1 (8351662)|VARIABLE_ASSIGNMENT|[1]|message|{"tdc_tsw__Sender_Number__c":"+13038816946","Id":"a173B000000se4rQAA","tdc_tsw__SMS_Template__c":"a153B000000pOgzQAE","tdc_tsw__Message_Text_New__c":"1","RecordTypeId":"0121H000001Ie7fQAC"}|0x67b86356
20:28:26.1 (8367618)|STATEMENT_EXECUTE|[4]
20:28:26.1 (8383853)|HEAP_ALLOCATE|[4]|Bytes:4
20:28:26.1 (8451922)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
20:28:26.1 (8476465)|VARIABLE_ASSIGNMENT|[4]|c|[]|0x2387be75
20:28:26.1 (8487215)|STATEMENT_EXECUTE|[5]
20:28:26.1 (8560761)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
20:28:26.1 (8583227)|STATEMENT_EXECUTE|[6]
20:28:26.1 (8643899)|SYSTEM_MODE_ENTER|false
20:28:26.1 (8694988)|HEAP_ALLOCATE|[6]|Bytes:5
20:28:26.1 (41967647)|HEAP_ALLOCATE|[6]|Bytes:1
20:28:26.1 (41989958)|HEAP_ALLOCATE|[6]|Bytes:8
20:28:26.1 (42025342)|METHOD_ENTRY|[5]|01p3B000001izES|PhoneMatcher.PhoneMatcher()
20:28:26.1 (42038436)|STATEMENT_EXECUTE|[5]
20:28:26.1 (42047194)|STATEMENT_EXECUTE|[5]
20:28:26.1 (42060725)|METHOD_EXIT|[5]|PhoneMatcher
20:28:26.1 (42158486)|PUSH_TRACE_FLAGS|[6]|01p3B000001izES|PhoneMatcher|APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
20:28:26.1 (42212668)|METHOD_ENTRY|[6]|01p3B000001izES|PhoneMatcher.MatchContactOnPhoneNunber(List<tdc_tsw__Message__c>)
20:28:26.1 (42273317)|VARIABLE_SCOPE_BEGIN|[8]|messages|List<tdc_tsw__Message__c>|true|false
20:28:26.1 (42345829)|VARIABLE_ASSIGNMENT|[8]|messages|[{"tdc_tsw__Sender_Number__c":"+13038816946","Id":"a173B000000se4rQAA","tdc_tsw__SMS_Template__c":"a153B000000pOgzQAE","tdc_tsw__Message_Text_New__c":"1","RecordTypeId":"0121H000001Ie7fQAC"}]|0x2387be75
20:28:26.1 (42364828)|STATEMENT_EXECUTE|[8]
20:28:26.1 (42367015)|STATEMENT_EXECUTE|[9]
20:28:26.1 (42456763)|HEAP_ALLOCATE|[9]|Bytes:4
20:28:26.1 (42571129)|VARIABLE_SCOPE_BEGIN|[9]|results|List<LookupResult__c>|true|false
20:28:26.1 (42590862)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
20:28:26.1 (42603812)|VARIABLE_ASSIGNMENT|[9]|results|[]|0x784e7408
20:28:26.1 (42614265)|STATEMENT_EXECUTE|[10]
20:28:26.1 (42744351)|HEAP_ALLOCATE|[10]|Bytes:4
20:28:26.1 (42870365)|VARIABLE_SCOPE_BEGIN|[10]|template|tdc_tsw__Message_Template__c|true|false
20:28:26.1 (42900344)|VARIABLE_ASSIGNMENT|[10]|template|{}|0x1ea8a629
20:28:26.1 (42910286)|STATEMENT_EXECUTE|[11]
20:28:26.1 (42933521)|HEAP_ALLOCATE|[11]|Bytes:24
20:28:26.1 (43042242)|HEAP_ALLOCATE|[11]|Bytes:18
20:28:26.1 (43227852)|VARIABLE_ASSIGNMENT|[11]|this.Name|"a173B000000se4rQAA"|0x1ea8a629
20:28:26.1 (43242117)|STATEMENT_EXECUTE|[12]
20:28:26.1 (43250029)|VARIABLE_SCOPE_BEGIN|[12]|authorized|Boolean|false|false
20:28:26.1 (43269522)|HEAP_ALLOCATE|[12]|Bytes:5
20:28:26.1 (43281553)|VARIABLE_ASSIGNMENT|[12]|authorized|false
20:28:26.1 (43289466)|STATEMENT_EXECUTE|[13]
20:28:26.1 (43297592)|VARIABLE_SCOPE_BEGIN|[13]|requestingNumber|String|false|false
20:28:26.1 (43312433)|VARIABLE_ASSIGNMENT|[13]|requestingNumber|""
20:28:26.1 (43319383)|STATEMENT_EXECUTE|[14]
20:28:26.1 (43332971)|HEAP_ALLOCATE|[14]|Bytes:24
20:28:26.1 (43440187)|VARIABLE_ASSIGNMENT|[14]|requestingNumber|"+13038816946"
20:28:26.1 (43451658)|STATEMENT_EXECUTE|[15]
20:28:26.1 (43453801)|STATEMENT_EXECUTE|[16]
20:28:26.1 (43457489)|HEAP_ALLOCATE|[16]|Bytes:6
20:28:26.1 (43559454)|HEAP_ALLOCATE|[16]|Bytes:11
20:28:26.1 (43592463)|VARIABLE_ASSIGNMENT|[16]|requestingNumber|"13038816946"
20:28:26.1 (43602505)|STATEMENT_EXECUTE|[17]
20:28:26.1 (43641646)|HEAP_ALLOCATE|[17]|Bytes:10
20:28:26.1 (43668057)|VARIABLE_ASSIGNMENT|[17]|requestingNumber|"3038816946"
20:28:26.1 (43678099)|STATEMENT_EXECUTE|[20]
20:28:26.1 (43681911)|HEAP_ALLOCATE|[20]|Bytes:144
20:28:26.1 (43705082)|HEAP_ALLOCATE|[20]|Bytes:4
20:28:26.1 (43718076)|HEAP_ALLOCATE|[20]|Bytes:7
20:28:26.1 (43742161)|HEAP_ALLOCATE|[20]|Bytes:7
20:28:26.1 (44165824)|SOQL_EXECUTE_BEGIN|[20]|Aggregations:0|SELECT ID, SMS_Lookup_Access__c FROM Contact WHERE ((PhoneNumeric__c = :tmpVar1 OR MobileNumeric__c = :tmpVar2) AND SMS_Lookup_Access__c = TRUE)
20:28:26.1 (48463171)|SOQL_EXECUTE_END|[20]|Rows:1
20:28:26.1 (48493193)|HEAP_ALLOCATE|[20]|Bytes:8
20:28:26.1 (48514267)|HEAP_ALLOCATE|[20]|Bytes:57
20:28:26.1 (48583948)|HEAP_ALLOCATE|[20]|Bytes:8
20:28:26.1 (48601457)|VARIABLE_SCOPE_BEGIN|[20]|requestingContacts|List<Contact>|true|false
