35.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:35:03.34 (34812680)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (35628774)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (35736783)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (35815044)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (35888568)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (35961066)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (36031466)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (36102228)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (36225724)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (36301361)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (38230431)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (39245291)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (39891362)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (39960804)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (40797958)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (40845689)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (103160490)|SOQL_EXECUTE_BEGIN|[1842]|Aggregations:0|SELECT Id, name FROM RecordType WHERE (sObjectType = :tmpVar1 AND name = :tmpVar2) LIMIT 1
14:35:03.34 (113471145)|SOQL_EXECUTE_END|[1842]|Rows:1
14:35:03.34 (114013093)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (114099771)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (119585110)|SOQL_EXECUTE_BEGIN|[669]|Aggregations:0|SELECT id, name, Provider__c, Key__c, Token__c, Status__c, Country__c FROM OrgSMSConfig__c 
14:35:03.34 (124772235)|SOQL_EXECUTE_END|[669]|Rows:1
14:35:03.34 (125683740)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (125819276)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (125958986)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (126082200)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (126164531)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (126214073)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (126275122)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (126434458)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (126483060)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (126525088)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (126605000)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (126731300)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (129549604)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (133602906)|SOQL_EXECUTE_BEGIN|[1531]|Aggregations:0|SELECT Id, IsSandbox, OrganizationType, Name FROM Organization LIMIT 1
14:35:03.34 (137782232)|SOQL_EXECUTE_END|[1531]|Rows:1
14:35:03.34 (138317647)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (138489554)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (138608414)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (139066012)|SOQL_EXECUTE_BEGIN|[101]|Aggregations:0|SELECT Id, IsSandbox, Name FROM Organization LIMIT 1
14:35:03.34 (150118107)|SOQL_EXECUTE_END|[101]|Rows:1
14:35:03.34 (150605460)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (151006004)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (432399021)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (432480048)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (433610558)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (433684466)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (433739889)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (433783985)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (433839019)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (433874905)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (434102778)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:03.34 (436047418)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1339787768)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1351101670)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1351460227)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1351550361)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1351619541)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1351673500)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1351718260)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1351769823)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1351819992)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1351871901)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1351919670)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1351966564)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1352815136)|SOQL_EXECUTE_BEGIN|[72]|Aggregations:0|SELECT id, name FROM document WHERE name = 'UserConfig' LIMIT 1
14:35:04.339 (1362680874)|SOQL_EXECUTE_END|[72]|Rows:0
14:35:04.339 (1363008406)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1363110924)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1365742642)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1366145770)|SOQL_EXECUTE_BEGIN|[1296]|Aggregations:0|SELECT Id, IsSandbox, OrganizationType, Name FROM Organization LIMIT 1
14:35:04.339 (1370696698)|SOQL_EXECUTE_END|[1296]|Rows:1
14:35:04.339 (1370989813)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1371164640)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1371533999)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1371645373)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1373042472)|SOQL_EXECUTE_BEGIN|[2378]|Aggregations:0|SELECT COUNT() FROM UserSMSConfig__c WHERE (Status__c = 'Active' OR Status__c = 'Trial')
14:35:04.339 (1376558073)|SOQL_EXECUTE_END|[2378]|Rows:1
14:35:04.339 (1376646114)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1380776543)|SOQL_EXECUTE_BEGIN|[698]|Aggregations:0|SELECT id, name FROM Profile WHERE id IN (SELECT profileid FROM user) ORDER BY name ASC NULLS FIRST LIMIT 10000
14:35:04.339 (1389551398)|SOQL_EXECUTE_END|[698]|Rows:6
14:35:04.339 (1395003823)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1395208418)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1396331514)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1396833962)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1397223408)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1397282766)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1397324823)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1397358446)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1397385287)|ENTERING_MANAGED_PKG|tdc_tsw
14:35:04.339 (1397408636)|ENTERING_MANAGED_PKG|tdc_tsw
